"","x","y"
"402",-1.46629668853711,-80
"403",0.191676701651886,0
"404",1.15028574573807,80
"405",1.69232423533686,160
"406",1.22114250343293,80
"407",1.90944124269299,160
"408",-0.932717187213711,-80
"409",-0.408927256357856,0
"410",0.0394973853835836,0
"411",0.779040516004898,80
"412",0.91709604638163,80
"413",-0.803201736533083,-80
"414",1.29876384860836,80
"415",1.19408947729971,80
"416",0.807721538585611,80
"417",-1.00956439902075,-80
"418",0.838952094665729,80
"419",-0.966830528224818,-80
"420",0.522575760842301,80
"421",0.647705857409164,80
"422",-0.972463739220984,-80
"423",0.376625598059036,0
"424",0.500160497380421,80
"425",0.612528187222779,80
"426",1.44474889431149,80
"427",0.346734698163345,0
"428",-0.640358232660219,-80
"429",-0.455158025375567,0
"430",1.46151764912065,80
"431",0.0687113442691043,0
"432",0.940886236843653,80
"433",1.81590318854433,160
"434",0.505798324826173,80
"435",0.225014397641644,0
"436",0.240403353935108,0
"437",-1.17215522867627,-80
"438",1.85544276796281,160
"439",-0.802876205532812,-80
"440",0.364963398431428,0
"441",-1.02655122056603,-80
"442",-0.657528275507502,-80
"443",-0.855873521068133,-80
"444",0.811948605929501,80
"445",-1.13726242480334,-80
"446",-0.51912846963387,-80
"447",-1.48487419600133,-80
"448",-0.710891449358314,-80
"449",1.11895631044172,80
"450",-1.40026415651664,-80
"451",1.10885241476353,80
"452",0.673678259481676,80
"453",-0.0962846580659971,0
"454",-0.30064692615997,0
"455",-0.678917199140415,-80
"456",1.17366723169107,80
"457",-0.770797020522878,-80
"458",-0.713259557611309,-80
"459",0.792344323475845,80
"460",0.23844723997172,0
"461",0.56366454414092,80
"462",0.0147271434543654,0
"463",0.821750914212316,80
"464",0.684733873931691,80
"465",0.256755189155228,0
"466",-0.456746605574153,0
"467",1.06212782417424,80
"468",1.45331633859314,80
"469",0.833850796450861,80
"470",0.266454727039672,0
"471",0.990895559662022,80
"472",1.91475258406717,160
"473",0.915136957191862,80
"474",1.98409753642045,160
"475",1.83106253657024,160
"476",1.16526462032925,80
"477",-0.990033379173838,-80
"478",-0.886693731416017,-80
"479",1.76992495439481,160
"480",0.179272975539789,0
"481",-0.208111311425455,0
"482",-0.361074412823655,0
"483",0.159331332077272,0
"484",1.7585263348883,160
"485",0.363090054597706,0
"486",1.70782262471039,160
"487",-0.355503178783692,0
"488",-0.435457151150331,0
"489",-1.48135335743427,-80
"490",0.188842331175692,0
"491",-0.179919122369029,0
"492",-1.01830358093139,-80
"493",0.307766704470851,0
"494",1.31153385678772,80
"495",-1.35604720504489,-80
"496",0.996763046714477,80
"497",0.980868662125431,80
"498",1.63423153781332,160
"499",-0.536931833950803,-80
"500",-1.02818197221495,-80
"501",1.74154378019739,160
"502",0.750727712525986,80
"503",0.615555643453263,80
"504",-0.439840315608308,0
"505",-0.747081839828752,-80
"506",1.36900689720642,80
"507",0.483110584085807,0
"508",1.66584620287176,160
"509",0.605724848457612,80
"510",-0.797392781823874,-80
"511",1.36694837384857,80
"512",0.797283681691624,80
"513",0.0318545096088201,0
"514",-1.01796375319827,-80
"515",-1.42647449683864,-80
"516",0.979019190184772,80
"517",-1.16099780623335,-80
"518",-1.20528895338066,-80
"519",-0.815213870373555,-80
"520",1.94866852764972,160
"521",0.827649538870901,80
"522",1.9587498283945,160
"523",-0.142403218429536,0
"524",1.34876402409282,80
"525",-0.556799314334057,-80
"526",0.171222437522374,0
"527",-0.803199358633719,-80
"528",1.11143316491507,80
"529",0.463762054569088,0
"530",-0.744588161702268,-80
"531",-0.809573762817308,-80
"532",-1.29806752537843,-80
"533",-0.291295362636447,0
"534",0.677181351813488,80
"535",-0.892348806373775,-80
"536",-1.47936300188303,-80
"537",-1.21114535850938,-80
"538",-0.834977385704406,-80
"539",1.40590236824937,80
"540",-0.108579998253845,0
"541",-1.17157296766527,-80
"542",1.61446395772509,160
"543",0.351879869354889,0
"544",1.39057255792432,80
"545",-0.50265964877326,-80
"546",1.22362338099629,80
"547",-0.99276243429631,-80
"548",-0.705230912077241,-80
"549",0.608061659382656,80
"550",1.62307781912386,160
"551",0.759165399125777,80
"552",0.0142738178838044,0
"553",1.63951608259231,160
"554",1.80948786134832,160
"555",0.696231127367355,80
"556",-1.20943690300919,-80
"557",0.0572744086384773,0
"558",-0.234397216467187,0
"559",1.98380284721497,160
"560",0.247721224324778,0
"561",-0.597860114532523,-80
"562",1.03553743311204,80
"563",-0.947398182237521,-80
"564",-0.395898829679936,0
"565",-0.46300060802605,0
"566",0.87815500900615,80
"567",0.0961410580202937,0
"568",-1.43214617308695,-80
"569",1.04061571834609,80
"570",-0.355262922123075,0
"571",0.814334086375311,80
"572",-0.257282055565156,0
"573",0.102615351090208,0
"574",0.547448243480176,80
"575",-0.814548276131973,-80
"576",-0.593657482182607,-80
"577",1.54569281905424,160
"578",-1.08256076741964,-80
"579",1.37084137892816,80
"580",0.502644555526786,80
"581",-0.679542734986171,-80
"582",0.509071554639377,80
"583",1.13861159631051,80
"584",-1.13992344087455,-80
"585",0.857864984543994,80
"586",-1.10384587105364,-80
"587",1.48213901976123,80
"588",-0.103669685777277,0
"589",0.458149724756368,0
"590",0.199223271687515,0
"591",-1.05577653436922,-80
"592",1.43496349535417,80
"593",1.26103774830699,80
"594",0.822325565619394,80
"595",-0.684193623368628,-80
"596",1.83814098313451,160
"597",0.953415551572107,80
"598",0.547529460396618,80
"599",1.83509210788179,160
"600",1.69147013348993,160
"601",-1.22708894801326,-80
"602",-1.26355898368638,-80
"603",1.79295925155748,160
"604",-0.914499377366155,-80
"605",1.69199265853968,160
"606",-0.910888409242034,-80
"607",-0.45522231340874,0
"608",-1.36515349289402,-80
"609",-0.097194365109317,0
"610",0.644867072580382,80
"611",-0.637583961593919,-80
"612",-1.41940162423998,-80
"613",-0.50525037990883,-80
"614",1.34512439242098,80
"615",1.01621434825938,80
"616",0.353518603020348,0
"617",-0.854819646338001,-80
"618",0.850677450420335,80
"619",-0.0141613789601251,0
"620",0.465828990214504,0
"621",0.0497593331383541,0
"622",1.76573856396135,160
"623",0.115365108009428,0
"624",0.701442169141956,80
"625",0.501970325713046,80
"626",0.894329914008267,80
"627",1.80686888063792,160
"628",-1.38173801021185,-80
"629",-0.359436687198468,0
"630",1.31633408588823,80
"631",-0.753304447978735,-80
"632",-0.118924307869747,0
"633",1.25065895833541,80
"634",-1.42325614532456,-80
"635",0.768709002062678,80
"636",0.512449498404749,80
"637",0.576204918790609,80
"638",0.575021875556558,80
"639",1.02957548282575,80
"640",1.13282560976222,80
"641",-1.22355161246378,-80
"642",1.05203328037169,80
"643",1.49661628389731,80
"644",0.993049077573232,80
"645",0.862696088850498,80
"646",1.91767553170212,160
"647",1.40247032523621,80
"648",1.81548506370746,160
"649",-0.538384563405998,-80
"650",0.509448767872527,80
"651",-1.38540314033162,-80
"652",0.0531685481546447,0
"653",-0.401056793285534,0
"654",-0.703430366353132,-80
"655",-0.862146354396828,-80
"656",1.41519603179768,80
"657",1.95409433089662,160
"658",-0.836074735736474,-80
"659",-0.311286602169275,0
"660",0.11333701654803,0
"661",-0.0488265254534781,0
"662",1.46093159227166,80
"663",1.49636453459971,80
"664",0.0805553880054504,0
"665",1.06369807303417,80
"666",0.865882749436423,80
"667",1.12341642496176,80
"668",1.85728340386413,160
"669",1.98521988617722,160
"670",1.93123879749328,160
"671",0.480882882722653,0
"672",1.70600194099825,160
"673",1.90067479643039,160
"674",1.87199685012456,160
"675",0.60050206060987,80
"676",-0.813797566457652,-80
"677",-1.24702164297923,-80
"678",-0.0732433152152225,0
"679",-1.45462132082321,-80
"680",1.96260228776373,160
"681",1.09718084288761,80
"682",1.31510849879123,80
"683",-0.944071081350558,-80
"684",1.36254646000452,80
"685",0.308588749496266,0
"686",1.63265697483439,160
"687",1.86776814726181,160
"688",1.17896718392149,80
"689",0.725205341354012,80
"690",1.83697418915108,160
"691",-0.145434014964849,0
"692",-0.628310120664537,-80
"693",-1.40500590950251,-80
"694",-0.270280410535634,0
"695",-0.759164067101665,-80
"696",-0.400478464202024,0
"697",-0.511471482925117,-80
"698",-0.470424724393524,0
"699",1.13577078643721,80
"700",-0.0268861638614908,0
"701",0.899650675710291,80
"702",1.82574864698108,160
"703",0.26949644414708,0
"704",-0.836549618048593,-80
"705",0.500317838042974,80
"706",0.856877246056683,80
"707",-0.146808312856592,0
"708",1.88347692776006,160
"709",0.292199793620966,0
"710",-1.37090941914357,-80
"711",0.624722934444435,80
"712",1.35811275662854,80
"713",0.856694593559951,80
"714",-0.952175932121463,-80
"715",1.88169044163078,160
"716",1.73400639090687,160
"717",-1.03427607845515,-80
"718",1.26020718587097,80
"719",1.75453742663376,160
"720",0.757916138973087,80
"721",1.12168528977782,80
"722",0.105342985014431,0
"723",-1.28603305900469,-80
"724",-1.38306130142882,-80
"725",-0.131948259891942,0
"726",-0.841349029797129,-80
"727",-0.574032071628608,-80
"728",-0.797783307381906,-80
"729",-0.886065471335314,-80
"730",1.6368550331099,160
"731",-1.28286634001415,-80
"732",-0.0610376897966489,0
"733",-0.412840294302441,0
"734",0.0074872572440654,0
"735",-0.339223015471362,0
"736",-0.666184911387973,-80
"737",-0.194005128345452,0
"738",0.217440326930955,0
"739",-1.43123862554785,-80
"740",-1.39670839428436,-80
"741",0.847013863734901,80
"742",1.38591959152836,80
"743",1.20295328216162,80
"744",1.18368100759108,80
"745",1.24796136270743,80
"746",1.71225301874802,160
"747",1.22849367256276,80
"748",-0.027937532751821,0
"749",0.528101899544708,80
"750",1.2919476008974,80
"751",1.75148395774886,160
"752",-1.10340335359797,-80
"753",-0.833630702574737,-80
"754",1.19908280682284,80
"755",-1.11505039676558,-80
"756",0.692992892116308,80
"757",0.712900648475625,80
"758",1.53316514310427,160
"759",0.846154365572147,80
"760",1.46343696431722,80
"761",-0.703127870336175,-80
"762",-1.03372221859172,-80
"763",0.301101628574543,0
"764",0.889480358571745,80
"765",0.69369365205057,80
"766",1.90231897286139,160
"767",0.767674656584859,80
"768",-0.475712579325773,0
"769",1.33372674020939,80
"770",1.21368182625156,80
"771",1.38641555223148,80
"772",0.449300942709669,0
"773",-1.47348999057431,-80
"774",0.127969461027533,0
"775",1.85301872529089,160
"776",1.17655802390072,80
"777",0.86532085458748,80
"778",1.42714763921686,80
"779",-0.505241679144092,-80
"780",-0.413137825089507,0
"781",-1.03623004595283,-80
"782",0.585766377160326,80
"783",1.36049513390753,80
"784",1.20682773098815,80
"785",0.700031651067548,80
"786",-1.12639963696711,-80
"787",1.5082611667458,160
"788",1.74662664358038,160
"789",0.165832569240592,0
"790",-0.875272244797088,-80
"791",-0.0866938019171357,0
"792",1.90805762633681,160
"793",1.95625223219395,160
"794",0.371007439214736,0
"795",-1.42693563248031,-80
"796",-0.513418990653008,-80
"797",0.78224417148158,80
"798",1.74766120663844,160
"799",0.774342496646568,80
"800",0.398520952323452,0
"801",0.843456274480559,80
"802",1.8440453162184,160
"803",0.990690694423392,80
"804",-0.310451169032604,0
"805",-0.131087065092288,0
"806",-0.446542796562426,0
"807",1.57387850433588,160
"808",-0.0518491036491469,0
"809",-1.47529556183144,-80
"810",-1.21447458385956,-80
"811",-0.764137287973426,-80
"812",0.847113979165442,80
"813",0.0840314571978524,0
"814",-0.00202651519794017,0
"815",0.476890680612996,0
"816",-1.33734063990414,-80
"817",0.80231695715338,80
"818",0.963063764967956,80
"819",1.08544689882547,80
"820",0.441196547471918,0
"821",-1.27001132396981,-80
"822",0.503563314559869,80
"823",0.260710354545154,0
"824",0.0922853170195594,0
"825",0.949717051000334,80
"826",-0.0715561067918316,0
"827",1.6767251935089,160
"828",-0.689650998567231,-80
"829",0.0917657957179472,0
"830",1.26865976164117,80
"831",1.8078720648773,160
"832",1.22190244030207,80
"833",-0.137965607573278,0
"834",1.49631564912852,80
"835",0.180356230936013,0
"836",-0.986633039312437,-80
"837",0.472753298701718,0
"838",-0.940447891247459,-80
"839",-0.423050270532258,0
"840",1.26518082153052,80
"841",1.17044819646981,80
"842",1.44272066676058,80
"843",-1.18785053631291,-80
"844",-0.37166312453337,0
"845",0.242119959322736,0
"846",-0.848332387278788,-80
"847",-0.469559877179563,0
"848",0.677569769206457,80
"849",-0.477425859076902,0
"850",-1.11845321638975,-80
"851",1.56328916840721,160
"852",0.923311843536794,80
"853",1.48777713649906,80
"854",1.83872769272421,160
"855",1.80743513279594,160
"856",-1.4300177062396,-80
"857",-0.11411110626068,0
"858",-0.574117171578109,-80
"859",0.295233224751428,0
"860",1.16488118527923,80
"861",-1.28866657440085,-80
"862",1.76551528915297,160
"863",-0.278704314609058,0
"864",-0.0587073728675023,0
"865",1.86401267163455,160
"866",0.358755198656581,0
"867",-0.315208199084736,0
"868",0.707641568733379,80
"869",-1.07391431950964,-80
"870",1.64114033617079,160
"871",0.308480177773163,0
"872",1.3331283464795,80
"873",1.627976475982,160
"874",-0.171488140826114,0
"875",-1.29949864675291,-80
"876",-0.289937586174347,0
"877",-0.100640052929521,0
"878",0.622712268144824,80
"879",0.880164885660633,80
"880",-0.7757052492816,-80
"881",1.91603193385527,160
"882",-1.4035332123749,-80
"883",-0.558229220681824,-80
"884",-0.441704041906632,0
"885",1.77485127490945,160
"886",0.62189736252185,80
"887",-0.336090913740918,0
"888",0.458816512837075,0
"889",-0.970568097895011,-80
"890",0.100927208783105,0
"891",-1.05085503403097,-80
"892",-1.28443313692696,-80
"893",-0.0562219595303759,0
"894",0.41322218393907,0
"895",0.218705015722662,0
"896",0.61732602538541,80
"897",-0.193153220228851,0
"898",1.92584830173291,160
"899",1.48777996178251,80
"900",-1.4720857415814,-80
"901",0.513079800643027,80
"902",-0.961834966670722,-80
"903",0.102508468669839,0
"904",0.704748617834412,80
"905",-0.54309103905689,-80
"906",-1.12915114278439,-80
"907",-1.15880253002979,-80
"908",1.87743190908805,160
"909",-1.41236955812201,-80
"910",1.63828016328625,160
"911",0.545739796943963,80
"912",0.818856432917528,80
"913",0.285372648970224,0
"914",-0.634854106232524,-80
"915",1.69856990862172,160
"916",0.503046805970371,80
"917",0.650785752106458,80
"918",0.372741332859732,0
"919",1.25568191870116,80
"920",1.1761872068746,80
"921",0.307213185238652,0
"922",-0.437000605044886,0
"923",-0.776948680402711,-80
"924",0.0480455766664818,0
"925",0.648840442998335,80
"926",0.781365973642096,80
"927",0.715470495983027,80
"928",1.02494160400238,80
"929",-0.776017934898846,-80
"930",-0.144461677409708,0
"931",0.209862924879417,0
"932",-0.4151148381643,0
"933",1.92052210948896,160
"934",1.37808083894197,80
"935",-1.04712518723682,-80
"936",0.149520107894205,0
"937",1.75329786958173,160
"938",-0.990801908425055,-80
"939",-0.0643522264435887,0
"940",-1.21255879069213,-80
"941",1.75804906978738,160
"942",1.36420298961457,80
"943",-0.801402273005806,-80
"944",0.693298467667773,80
"945",0.157639048411511,0
"946",0.717975547770038,80
"947",0.677659534499981,80
"948",1.61131022102199,160
"949",0.09312199044507,0
"950",1.68273210222833,160
"951",1.10738888860215,80
"952",1.1533590706531,80
"953",0.0180883115390316,0
"954",-1.37742898764554,-80
"955",1.60325495002326,160
"956",-0.310869535896927,0
"957",0.486809508409351,0
"958",-1.36844745639246,-80
"959",1.14482076826971,80
"960",1.55973955465015,160
"961",-1.08734777627978,-80
"962",-0.637023825314827,-80
"963",-0.606995972106233,-80
"964",-1.47119019029196,-80
"965",1.5171225782251,160
"966",-0.0612338958308101,0
"967",0.930921010673046,80
"968",-0.383269248763099,0
"969",0.060816420125775,0
"970",1.32645454863086,80
"971",0.0984059354523197,0
"972",-0.312942861230113,0
"973",1.21195943583734,80
"974",1.91582356696017,160
"975",-0.0599177831318229,0
"976",0.870664364425465,80
"977",0.354561848915182,0
"978",-1.05005773610901,-80
"979",-1.32539712125435,-80
"980",-1.36979127430823,-80
"981",1.86689218960237,160
"982",-0.285242599085905,0
"983",1.2235330689,80
"984",-0.724128489033319,-80
"985",1.29081865609623,80
"986",-0.26815796259325,0
"987",-1.40073891903739,-80
"988",0.754648269619793,80
"989",0.220907895825803,0
"990",-0.568775056046434,-80
"991",-0.305470702820458,0
"992",-1.25894251372665,-80
"993",-1.20477139030118,-80
"994",1.81561052030884,160
"995",1.18281587841921,80
"996",1.85625652538147,160
"997",1.61998018226586,160
"998",1.97134561673738,160
"999",-0.484807923785411,0
"1000",1.236715659732,80
"1001",-0.0672380607575178,0
"1002",-0.181227159337141,0
"1003",1.84775723260827,160
"1004",0.269608440925367,0
"1005",-1.32678107498214,-80
"1006",-1.03607472218573,-80
"1007",1.20069990144111,80
"1008",1.36570336017758,80
"1009",-0.181366523960605,0
"1010",-1.34837848774623,-80
"1011",0.089347809436731,0
"1012",-1.16449112130795,-80
"1013",-0.552871027844958,-80
"1014",1.7694383088965,160
"1015",1.52264448185451,160
"1016",1.99697456555441,160
